start	end	text
1473400	1478082	te cito textualmente, no puedes ir siempre al frente o no puedes ser siempre el más picante, entonces
1478402	1482543	no sé, en tu vida, por ejemplo, si eso en algún momento tuvo como una vuelta de decir
1482783	1485584	me la estoy reponiendo capaz, ¿viste? o no...
1486304	1487405	Sí, el...
1488645	1494687	Yo me fui dando cuenta de la importancia por ahí que tuvo el personaje para todo, digo, mucho tiempo después fue como un
1495609	1503121	como un retrogusto, pero no era totalmente consciente
1503141	1504843	de a todos los lados que llegó
1504903	1506906	y que un video llegara a tener 40 millones de vistas en el 2008.
1508892	1512055	que ahora hoy un vídeo tiene 40 millones de vistas y dices, wow, esto es una locura.
1512075	1512956	Ese es el número uno.
1513036	1516078	Claro, pero esto es cuando YouTube tenía muchas menos vistas.
1516619	1519041	Y con eso te das cuenta a dónde llegó todo.
1519061	1521162	Y por ejemplo, el otro día que murió este...
1521463	1522584	El Peluca, boludo.
1522784	1527288	Y en cualquier foro que te metas, hasta alguno de Asia te dice el Peluca Zape
1527488	1529670	o que en paz descante ese Peluca.
1530430	1533733	Fue como un aporte, que le hice un aporte a...
1534555	1536838	a la cultura pop, sin quererlo, ¿no?
1536858	1539581	Y esta creo que ese va a ser mi legado,
1539601	1541583	tanto, digo, por el lado del Peluca,
1541603	1543846	o nadie puede ver una película de Harry Potter
1544046	1546609	o de John Salchichón Rambo, las de Hombre Araña.
1546989	1548731	También me dicen últimamente que soy canon,
1548751	1549852	todavía no entiendo bien el...
1551856	1557657	porque yo hice algo de Hombre Araña, que era un superhéroe supertrolazo
1557717	1562879	y como que ahora lo quieren hacer también así y yo digo siempre incluí todos
1562899	1567860	porque me parecía que le daba mucho más riqueza que hubiera visto personajes así en los vídeos.
1567920	1569981	Es espectacular, fue inclusivo de tu parte.
1570001	1572742	Sí, yo era el primero en agregar inclusivo.
1572862	1574442	Hablemos un poco de tu obra.
1574962	1576963	Yo soy un conocedor de tu obra, yo me formé
1577724	1584468	con tus videos. O sea, acá hay legado en términos vivos. La secundaria era hablar de Harry el sucio Potter,
1584789	1589912	hablar de John Salchichón Rambo, hablar de la de Spider-Man también, por su nombre,
1590012	1593955	El Hombre de Caraña. Grandes obras. O sea, aportes al cine universal.
1594055	1600860	Sí, sí, creo que para los que no saben que les gusta el cine, eso creo que fue una buena ventana, una buena puerta de entrada, digo.
1601442	1606325	hay algo que uno fuera de joda te digo esto, porque vos lo ves de afuera y dices que vídeo
1606365	1611448	pelotudo, la paraste el pecho colorado, no es fácil hacer eso, eso tiene un montón de laburo,
1611468	1616831	hay una cantidad de edición, de detalles, de cosas que aparte lo hacías vos, de mínima te tienen que
1616851	1620794	gustar las películas porque tenés que haberlas visto, algún interés por el consumo audiovisual
1620834	1626577	y por entender los formatos para desarmarlos y hacer otro, eso tenés que tener. Exacto.
1627239	1633044	casualidad. Ese es el otro nudo, fue cuando trabajé en un canal de televisión que eso también me dio
1633645	1641532	el factor timing, el factor tecnología, edición, efectos, audio, que también lo apliqué. Ese fue
1641552	1646256	el último de los nodos. De los nodos. De los nodos que hice, sé yo.
1647699	1650019	porque trabajaba en televisión.
1650039	1650999	¿Dónde laburaste en televisión?
1651019	1653100	Trabajé en un canal de fútbol llamado Gold TV,
1653140	1656061	que yo trabajaba atrás, era el manager del departamento de arte.
1656521	1658421	O sea, estaba en toda la parte de edición,
1658441	1659882	todas las gráficas del canal las hacía yo,
1659902	1661862	con un equipo de tres personas atrás.
1661882	1662443	Yo era jefe.
1663103	1665543	Mirá, ahí era un sape con autoridad.
1665583	1666304	Sape, sape.
1666404	1668064	Sí, por favor, mandame los renders.
1668104	1668344	Sape.
1674247	1677510	Y tiene que ver, pero volviendo a lo que decías,
1678732	1680894	sin dudas, Harry el Sucio Potter,
1680914	1682476	creo que fue el video número 58 que hice,
1682496	1683697	porque antes los numeraba,
1684077	1686740	hasta que me puse Cocainómano y dejé de numerar todo.
1688222	1691165	Y entonces ya había hecho muchos videos
1691225	1692927	y fui aprendiendo, fue una evolución de...
1693650	1697251	de editarlos como el culo en la After Effects al principio y después lo edité en Premiere,
1697311	1699992	después le empecé a meter efectos, después retocaba el audio,
1700452	1704513	después empecé a usar Chroma, digo, recortar el fondo verde,
1705253	1710115	después empecé a recortar partes de películas y meterla en otra escena, todo así.
1710455	1711375	Fue evolucionando, ¿no?
1711835	1712756	Y este, creo que...
1713397	1718539	es harry el sucio potter más que nada el guion y que a nadie se le ocurrió que pendejos que tienen
1718619	1722760	14 15 años que están en la escuela no se van a cagar todos a paja que es la es la edad de la
1722780	1729363	paja entendes que la varita es ésta no hay una sola masturbación en todo harry potter
1729583	1731304	exacto nadie hizo una mención ese fue
1732185	1738648	Nadie se tiró, nadie jodió con esto, ya está, esto va a ser diferente.
1738668	1744751	Y además, me llovían los chistes porque tenía 80 millones de chistes de paja desde la época de mi viejo,
1744771	1749653	que decía, estás más turbado que nunca, cuando yo no me pajeaba en realidad, lo recordaba.
1749713	1751914	Claro, ahí volcaste tu propia historia.
1751994	1754336	Exacto, sí, sí, sí, esto tiene mucho que ver, mucho que ver.
1756718	1765645	Insisto con ésta, el contraste entre ver el vídeo y alguien que puede pensarlo, no hombres conocedores de cultura, que aprecian el arte en eso,
1766045	1768427	sino alguien de afuera que agarre y diga, che, mirá esta agilada.
1768587	1773671	¿Cómo es el contraste entre vos decir, esto me da risa, ahora la cantidad de horas hombre laburo que le estoy poniendo a esto?
1773951	1779555	¿Te agarraba una cosa de che, qué carajo estoy haciendo, estoy editando un vídeo de Harry haciéndose pajas hace...
1780177	1780838	¿Una semana?
1780858	1784602	Sí, cuatro semanas estuve haciéndolo.
1784822	1786183	¿Cuatro semanas? Sin parar.
1786804	1787264	Fue...
1787724	1789766	Además, justo en el medio me operaron de hemorroides.
1790487	1793490	Y en la cama de hemorroides se me ocurrieron ideas buenísimas.
1793510	1795452	No sé si fue por los medicamentos que me dieron.
1796072	1797314	Tuve una... ¿Cómo es una trombosis?
1797334	1797994	¿Una trombosis?
1799876	1800236	Sí.
1801437	1801758	OK.
1802158	1802178	Sí.
1807288	1813852	Eso se te queda como una frambuesa adentro de la morroide y se pedrifica.
1814232	1818494	No, no, trombosis. Tuve cuatro y cuatro doctores con...
1818574	1819315	Explorando Tuano.
1819495	1823157	Sí, y además fue una morroide muy grande.
1823397	1825298	Nadie la quería agarrar hasta que un doctor vino y dijo...
1825878	1829560	Oh, my God, Phil! Oh, my God, check this shit out!
1829700	1833902	Era un hospital judío y eran todos así.
1833963	1836284	Yo dije, oh, pará, ¿qué están ahí? ¿Qué hacen ahí?
1837185	1839246	Una conferencia. Todos mirándome el culo, ¿viste?
1839266	1842949	Y bueno, ahí sí que estaba. Tengo que tirar chistes, ¿viste?
1843009	1845070	Y, este, fue muy bueno.
1845390	1847411	Y bueno, ahí salieron unas buenas ideas.
1847611	1850753	No para Harry, sino para futuras cosas.
1850793	1851373	Pero...
1852874	1854955	No, para mí, todos los vídeos que hacía no eran
1855035	1857677	un chiste que entra acá. Para mí, todo tenía que tener...
1857757	1861319	Todo tiene algo que ver con algo en mi pasado
1861339	1864460	o algo, alguna referencia a...
1865141	1865201	Al...
1865102	1865662	Algo que me pasó.
1865702	1868625	Es que hay laburo, boludo, y ahí se nota que está pensado y para construirlo...
1868645	1870367	Sí, sí, no me rompí el culo. Tenía que ser bueno.
1871167	1873550	¿Cómo arranca eso? ¿Cuál es el primer video que hace eso?
1873570	1875191	Vos agarrás y decís, che, voy a empezar a hacer...
1875391	1879795	Porque hoy la idea de ser youtuber le queda mucho más cerca a los pibes, a la gente.
1879815	1883219	Sí, sí, sí. Hay muchos más formatos que son creo que más fáciles de llegar.
1883859	1887663	Yo esto, digo, la inspiración que tuve había sido tipo cosas como hacían en las intros de...
1888565	1890947	de Biomatch, viste, cuando arrancaba una temporada no es.
1891007	1894069	El cabezón está por llegar al canal,
1894450	1896231	a pizarle a Salomones, todas esas boludeces,
1896251	1898032	viste, esos chistes internos, viste.
1898753	1901675	Este, que lo hicieron con, creo que Speed, con Keanu Reeves.
1901735	1902716	Oh, Keanu Reeves, viste.
1902856	1905818	Y dije, fá, eso es alucinante, yo lo quiero hacer pero más zarpado.
1906578	1908099	Este, y está cuando empecé a...
1909322	1911862	a meterme en diferentes... Primero me metía yo en películas
1911882	1914423	y eso gustaba un poco, pero no era muy conocido,
1914943	1920504	pero a la gente le gusta mucho más ver a los de la película
1920864	1922744	y no ver a este gordo Gil que no sé quién es.
1923164	1925505	Cuando empecé a hacer trailerazos que yo no aparecía,
1925645	1930246	ahí explota, porque dijeron, era todo lo bueno menos yo, ¿entendés?
1930906	1933746	Porque los más famosos son los trailerazos donde yo no aparezco,
1933767	1936867	porque hay gente que no me traga y está todo bien,
1936887	1937647	pero las voces sí.
1938488	1941550	Entonces ahí, el primero que hice creo que se llamó El Consolador Da Vinci,
1941570	1943871	que estuvo ahí medio pelo, pero el formato gustó mucho.
1944031	1944311	Claro.
1944331	1948354	Y tal, después cuando hice El Hombre Araña, creo que eso ya me rompió la página.
1948834	1950455	Este, no, no puede ser.
1950475	1951336	¿Por qué? ¿Es pre YouTube?
1951356	1953097	Eh, no, no, es post.
1953257	1957699	Este, elbananero.com es pre o en la misma época, antes que YouTube fuera nadie.
1958420	1961682	Este, yo compré el sitio, aunque tenía el sitio desde antes,
1961702	1965324	pero este, elbananero.com es de abril del 2005 y YouTube creo que es...
1966606	1974008	mayo, claro, este y el hombre de araña es el 2007, pero ahí YouTube había, no cagaba nadie,
1974028	1979090	había 4 o 5 en esa plataforma, estaba Dailymotion, estaba Vimeo, estaba Vutubu, había varios,
1979110	1987173	viste, como Facebook y Myspace y Friendster, siempre había varios en un mismo género hasta que salía.
1988494	1991155	el que prevalece y que se queda con el monopolio,
1991175	1995095	como quedó Facebook, Instagram, Twitter, LinkedIn,
1995135	1996415	que quedan como los...
1996675	1998276	Se quedan monstruos. Los más capos.
1998736	2000196	Exacto. Los que manejan todo.
2000396	2001636	Y ahí arrancas con la página,
2001656	2004577	pero se te la rompe con el hombre que araña.
2004597	2008477	Sí, ahí me di cuenta que ya el público que tenía no podía entrar.
2008537	2013598	Digo, ahí empecé a agarrar los videos y crear mi cuenta de...
2014278	2016359	Desde antes, empecé a crear mi cuenta de YouTube.
2017220	2022448	para alojar los videos y que el tráfico de la vista al video se la comiera YouTube
2022589	2026636	y que el tráfico de mi página sea solo cargar los HTML y las imágenes, que no era tanto.
2026799	2032584	¿Vos ya tenías ahí ponerle la pretensión o vocación de hacer guita con eso, o era como...?
2032604	2036268	Sí, sí, sí, ahí empezó Google Adsense y yo dije vamos arriba, ¿viste?
2036288	2038850	Yo trabajaba y ganaba, entró todo bien en donde trabajaba, ¿viste?
2038870	2045737	Pero sí podía hacer plata con este hobby y está, metí Google Adsense, creo que fue en el 2007, duró dos días y me cancelaron la cuenta.
2045957	2046277	¡Claro!
2046337	2047498	Este violaz 44 de las 50 reglas, este...
2050022	2051824	Es más, ponía uno, y vos, hijos de puta,
2051844	2053525	clickeen, y me hizo un gif así.
2053645	2055326	Clickeen esto, chupabergas, así.
2055607	2057348	Compro putas y drogas, zape.
2057368	2060010	Y vos, y dijo, no la veo.
2060050	2061611	No, no, no, no puedes ir bien, no puedes...
2061691	2064434	¿Esto es para mí? ¡Ay, zape!
2066437	2069279	Ya es el quinto uso de sape, con distintas connotaciones.
2069319	2072342	Sí, no, hay varios. Es como crud, I am crud.
2072622	2074524	Sí, exacto. Pero el sape.
2074764	2078387	¿El sape? ¿Hay ciencia detrás del sape?
2078407	2080228	¿Vos construiste el sape? ¿Agarra?
2080349	2082731	No, el sape lo fané, no es mío. Es de...
2083751	2085853	En realidad era sape con B, así que yo lo cambié.
2085933	2087354	El sape con P es mío.
2089336	2089837	Este...
2093544	2103708	Yo esto también lo conté. Era algo que utilizamos del lenguaje con mi banda 11 tiros y explotó en la
2103728	2109150	época que yo me estaba por venir de Uruguay para Estados Unidos. Estamos por grabar el primer disco
2109170	2116352	de 11 tiros que yo tocaba la guitarra y estamos grabando las maquetas. Y el disco lo producía
2117093	2118953	Sebastián Teizel, el cantante de la vela puerca.
2120355	2123696	Y toda esa gente de puntacarretas, de ese grupito, decía,
2123736	2126737	¡Sabe! ¡Sabe! Era medio, medio jipones.
2127137	2129158	Ah... ¡Sabe!
2129238	2129999	Era para otro lado.
2130179	2131919	Era el saber, hoy. ¡Sabe!
2132040	2133100	Es sabe, claro.
2133220	2133720	¿Entendés?
2133840	2138842	Y yo estuve un mes en eso, escuchando sabe, sabe, sabe,
2138922	2142024	y me vine para Estados Unidos y me quedé con el sabe.
2142044	2144685	Y ahí hay un momento eureca por decir que no es sabe, es sape.
2144965	2147146	Claro, se convierte en sape a partir de...
2148227	2150148	de... el peluca sape.
2150168	2153309	Por más que se sabe, suena como el peluca sape.
2153549	2155889	Sí. Porque lo hice tan contento de ver putas,
2155909	2159330	que la P de... no sé, por la P de putas, no sé...
2159350	2160931	¿Pero ahí se origina?
2160991	2163791	Ahí creo que es la primera vez que suena el sabe con sape,
2163811	2164311	con la P.
2165332	2166533	Y después, este...
2166553	2167793	No, es una epifanía total.
2168013	2168373	Sape.
2168753	2169853	Sí, sí, sí, este...
2169873	2173134	Yo me imagino un estudio, me imagino papeles en la pared, un croquis...
2173154	2174995	Sí, sí, con la tansa roja, claro.
2175155	2176135	Sí, sí, donde es la primera...
2176155	2179516	Capaz que yo a veces, muchas veces digo, no, primero fue esto, el otro.
2179756	2183517	Hay muchos fans que me corrigen a mí mismo porque me olvido, viste.
2183537	2186477	Soy como Keith Richards tocando Satisfaction a veces en la epifanía, ¿entendés?
2186497	2187418	Digo, no me acuerdo.
2187438	2190738	Son muchos videos, muchas idioteces que dije a lo largo de todo este tiempo.
2190778	2192959	Entonces, este...
2193920	2195121	Pero creo que ahí es más o menos.
2195521	2197243	Más o menos el sape.
2197283	2198404	El origen de...
2199024	2199985	Sí, porque el sape es...
2200606	2201566	Aunque yo acá creo que me...
2202167	2204629	Ah, no, es hacemos un pete acá.
2204649	2205830	Claro, capaz el sape este no.
2205870	2206971	Este es otro, este es otro.
2207912	2208853	Borudo, buenísimo.
2210536	2214258	A partir de ahí ya estamos en un universo pegarla al palo, o sea...
2214538	2217520	Sí, ahí tengo una seguidilla, está El Hombre que Araña.
2217720	2218720	¿Qué es? 2007. 2007.
2219020	2221221	El Hombre que Araña creo que es...
2222142	2225483	Agosto, después está Muñeca System,
2226504	2227565	El Pete de Wanda
2228905	2231006	y Harle el Sucio Potter.
2231406	2234748	Es hace cuatro videos, pa, pa, fue cuatro polvos sin sacarla.
2235148	2235869	Te dijeron, pa...
2236429	2238130	Yo dije, pa, son demasiados, como...
2240054	2244624	No podía creer. Y ahí se multiplicó gente por todos lados. Me llovían mails,
2245105	2248051	muchas fans. Perdón mi amor, vos igual todavía no estabas en la foto.
2249836	2252477	Eso también tuviste todo. ¿Te dio vértigo ese momento?
2252497	2253398	Como agarrar y decirle...
2253418	2255378	La cola, sí, mucho vértigo y...
2255498	2258760	No, no, fue como que dije, pa, esta es la fama,
2258820	2262922	esto es que te reconozcan y esto es lo que vos siempre quisiste hacer.
2263462	2265843	Y es como que dije, ok, llegué a lo que yo quería,
2265863	2269825	porque yo nunca quise ser rico, yo quería ser famoso, exitoso,
2269845	2273446	quería ser una estrella, tipo de rock que nunca había podido ser,
2274027	2276848	porque te digo, el disco ese que grabé cuando salió todo el sapé,
2277589	2279451	Yo lo grabé, me vine para Estados Unidos,
2279471	2282534	la banda termina de lanzar el disco y sale disco de oro en Uruguay,
2282554	2284976	salen a hacer gira y yo me la perdí.
2284996	2288499	Entonces, me quería cortar los bocos con una cuerda de guitarra, ¿viste?
2288519	2289360	Sí, sí.
2289400	2292523	Todo había tocado desde los 13 años hasta los 24,
2293223	2296526	y cuando hago algo, ¿viste?, que pega, no estoy.
2296566	2298528	Entonces, dije, está, esto no era lo mío, dedicate otra cosa.
2298548	2299669	Y dije, esto vamos a dedicarnos al...
2300632	2304857	a ser comediante, pero vamos a tratar de ser lo más rockstar posible, ¿viste?
2304957	2307000	O sea, vos en realidad lo que querías era ser un rockstar.
2307040	2308181	Claro, yo quería ser Slash.
2309485	2313969	Entonces me convertí en Slash del humor, viste, uso la gorra, me tatuo, soy borracho.
2314870	2317512	No se me entiende cuando hablo, ¿entendés?
2317632	2319334	Claro, boludo, es perfecta la construcción.
2319854	2325279	¿Y qué pijazo también se siente como que saltaste justo antes del barco cuando los otros la pegaron, no?
2325299	2330023	Claro, sí, sí, sí, igual, digo, ahora ya la banda se separó, la verdad, todos amigos míos, los quiero mucho.
2330544	2332826	Y yo seguí, digo, yo voy a tratar de seguir hasta que...
2333949	2341015	Como soy el primero esto, no tengo un antecedente de internet que alguien diga, ok, alguien que nace en internet...
2341035	2343318	No, mirá lo que le pasó al Bananero después, no, si está...
2343338	2349884	Yo soy el primero, soy el Elvis de los youtubers, soy el que fue, voy pateando las puertas a ver qué mierda hay del otro lado.
2350204	2352727	Pues excedente ser el Elvis de los youtubers, boludo.
2352747	2354809	Claro, de Omir Talegra, no sé, viste.
2356132	2357093	Es espectacular.
2357153	2357894	Porque no hay un...
2358054	2358635	No hay.
2358695	2359816	Hay otros que...
2360297	2364181	Yangis que están, pero están más o menos contemporáneos a mí, este...
2365422	2370128	Philip DeFranco, James, no sé qué, pero son unos, todos están el mismo...
2371051	2375672	el mismo look, la misma onda que cuando pegaron en el 2006-2007 en YouTube.
2375872	2376853	Y vos te transformaste, Hugo.
2376873	2379474	Yo transformé en 80, me tenía el pelo engordé, adelgacé,
2380694	2384355	me llené de tatuajes, ahora tengo look momó, retra,
2385576	2387917	y voy a seguir cambiando, ¿entendés?
2387957	2392098	Creo que es toda una metamorfosis, lo único que no cambia es el cambio.
2393180	2393600	¡Uy!
2394341	2395402	Filoso, boludo.
2395422	2396724	Cualquiera, ¿no?
2396764	2398265	Muy bien.
2398305	2400568	Pasó, boludo, pasó. Todo pelota, boludo.
2400608	2403911	A veces, si decís las cosas tan rápido y con cierto volumen,
2403931	2404892	la gente come.
2405092	2406774	Olvidaste. ¿Cómo explicás a Bolsonaro?
2407457	2411538	¡Perfecto! Todo una sobriosis de verdades de parte del baranero, boludo.
2412098	2412939	Tiraste un...
2413579	2414880	Entremedio del escabio.
2415160	2416560	Sí, sí, no, me la tomé toda.
2416720	2420442	Tiraste un Momoa Retra, que no sé qué es de referencia...
2421302	2423923	Tomalo como quieras, ¿no? Retras de...
2424343	2427565	Ok, pero es un Aquaman especial, básicamente.
2427605	2429425	Exacto, sí, sí, de Special Class.
2429745	2433427	Está bien, un Jason Momoa rioplatense y escabio, básicamente.
2434889	2444417	10 de 10, vos te trajiste, porque quiero decir, quiero anunciar que nuestro invitado trajo
2444437	2448820	como les dije ofrendas y regalos, ¿qué pasa?
2450503	2452123	No me importa, no me importa.
2452343	2455484	Es buen tomador de happy caliente.
2455604	2458345	Quiero compartir una happy caliente con el bananero.
2458385	2459805	Dale, sí, tiramos esto a la mierda acá.
2459885	2463846	Quiero compartir una happy caliente con el bananero
2464326	2467607	mientras seguimos avanzando en este torbellino de emoción.
2467627	2468567	¿Esto qué son, escones?
2468767	2469607	No, estos son chipá.
2469667	2471888	Ah, porque dije...
2471668	2477091	Tomando un té, comiendo un scone. Digo, esto puede hacer un vuelco tipo...
2477191	2478652	Es para mezclar, boludo, es para mezclar.
2478692	2485015	Digo, volvemos... Vamos a hablar un poco de neuroquímica, neurociencia, del S.A.R.
2485035	2488716	Todo, todo, lo que vos quieras. Me interesa, universo, pegarla.
2489357	2492378	La rompés toda. ¿Vos ya volvés a Estados Unidos? O sea, ¿ya estás ahí?
2492418	2494699	Sí, sí, estoy hace rato. El bananero nace en Estados Unidos.
2495481	2497661	En Miami nace, en el lugar tropical.
2498802	2499802	Tuviste...
2501143	2503284	Acá hablamos mucho con gente que...
2503304	2505725	Lo decía Guillaquero otro día, que él dijo, yo estoy consagrado.
2505745	2507065	A ver, una happy... ¿Hay happy's?
2507226	2508866	Muchas happy's.
2510087	2511287	Happy de todos los colores.
2511888	2513548	Happy's de todos los colores, ahí, trajo.
2513568	2514329	Happy Ipa...
2515370	2521373	Y esta, muchos tienen miedo de chuparse una Happy Negra, pero esta dicen que es la más rica de todas.
2521974	2525436	Y mira, tiene las venas y todo de la Happy Negra. Yo hago todos los diseños.
2525756	2526596	¿Vos haces los diseños?
2526617	2529158	Todo el diseño. No dejo a nadie que se meta en mi arte.
2529178	2534781	Y vos agarraste y dijiste, voy a ponerle a una birra Happy y abajo de ponerle la que chupa el bananero.
2534801	2538403	Esto me vuelve loco. Para que cada persona que haga esto se esté chupando una Happy.
2538543	2541605	Sí, también puede ser Happy por felicidad en inglés.
2543228	2543588	Ok.
2544109	2548333	Vamos a ver una happy junto a lo ananero en el metro.
2548354	2549455	Yo te brindo con landes.
2549675	2551237	Brindemos con lo que hay ahora.
2551277	2552938	Salute, papá. Muchas gracias por la invitación.
2552958	2554000	Salute y gracias por venir.
2554040	2554921	¡Salute!
2554941	2558925	Estoy increíblemente feliz en este momento.
2558945	2562008	Quiero que lo sepa mi público y todos mis amigos de toda mi vida.
2563011	2563692	¿Está rica la happy?
2563892	2565253	Está riquísima la happy.
2565333	2566053	Gracias, Bananero.
2566293	2566734	Gracias a vos.
2566974	2567214	Escúchame.
2567234	2569155	Escúchame.
2570396	2571677	Dijiste algo increíble que es
2572017	2573458	llegué a donde quería llegar
2573478	2574179	toda mi vida.
2575099	2577081	Ese momento fue...
2577101	2577561	Me deprimí.
2578682	2579342	Eso quería hablar.
2579382	2580363	Claro, lo dije.
2580483	2581324	Ya cumplí mi sueño.
2581344	2581884	¿Ahora qué hago?
2582504	2583745	Porque además no podía
2583765	2585967	cuantificar todo lo que tenía.
2585987	2586847	Traté de hacer plata.
2586867	2587328	No podía.
2587828	2590870	Me trataron de meter en un show
2590890	2592131	de televisión en Miami.
2593593	2598154	pero querían cambiar el contenido, que no sea puteadas, tampoco me iba.
2598194	2602116	Me dijeron para venir a Argentina a hacer algo, pero tenía que mudarme a Argentina.
2602716	2608558	Entonces tenía todo, pero no tenía nada, porque no podía sacar de provecho
2609399	2614140	de lo que había hecho. Inclusive vine para acá en el 2009
2616302	2621226	y intenté venderle un concepto de hacer doblajes a MTV.
2621826	2623888	Los MTV me mandaron a la mierda,
2623968	2625469	me fui a un par de agencias de publicidad
2626610	2629131	y le mostré los trailerazos, no les gustó,
2629191	2631833	y fue como que volví súper derrotado
2632273	2633694	porque no podía hacer plata
2633794	2638097	por ninguno de los sistemas de ads de Google ni nada.
2639418	2642720	Y estaba como que dije, pa, ya está, se terminó el hobby,
2642740	2643081	¿qué más hago?
2646684	2649666	Y bueno, ahí se empezaron a dar ciertas situaciones en mi vida.
2650247	2652728	Estuvo un momento un poco triste, oscuro.
2653068	2655090	¿Qué edad tenías, por ejemplo, en esta etapa?
2655130	2655930	Eso te estoy hablando, 2009.
2655970	2656270	Y bueno.
2661195	2664716	Permiso, amor. Estaba en una relación, me empecé a divorciar.
2664736	2666436	Mi padre se agarró… ¿Estabas casado?
2666676	2668797	Sí, sí. Pero es innombrable, así que no…
2668817	2671498	No se puede hablar del tema. ¿Es innombrable?
2671518	2673958	Hay autorización acá detrás de cámara.
2674418	2678179	Sí, sí. El bananero fue uno de los motivos a la separación.
2678440	2680020	¿El bananero es motivo de separación? Sí, sí.
2680040	2682581	Así que, por suerte, la verdad que…
2682781	2684641	Pero vendá colchudo.
2684701	2686262	Ok, no salió bien, pero… Sí, sí.
2686422	2687682	¿Por qué el bananero rompe…
2689283	2692344	¿Por qué el bananero rompe la relación o es un motivo de que...
2692364	2694545	No, porque dedicaba muchísimo tiempo al bananero
2695946	2698947	y se sentían, no sé, como que...
2699887	2704729	Dedicaban más tiempo al bananeo que a la pareja y era verdad, totalmente verdad.
2704749	2708250	No tenían ningún interés en la pareja y el bananero le destinaba muchísimo tiempo.
2708511	2713052	como que jamás se habría imaginado que estabas casado.
2713232	2716232	Que eras un tipo casado haciendo una manera, no sé por qué.
2716272	2719713	Por verlo de chico, de pibe, es como este, es como yo.
2719733	2720793	Yo lo que sentí era...
2720813	2723353	Sí, eso en realidad es como yo me sentía.
2723373	2724313	Digo, este...
2725674	2729834	Y todo el contenido era como una reacción a estar casado
2729854	2731395	sin querer estar casado, ¿viste?
2731635	2736035	Todo ese humor era como eso, el material que alimentaba eso,
2736055	2738136	porque no estaba feliz. No estaba feliz, claro.
2739116	2746940	Y eso me llevó a eso, me compré una casa que no podía bancar solo,
2747280	2750321	entré en ciertos vicios, a automedicarme y todo.
2750881	2754763	Y ahí creo que fue medio la peor época, donde casi el bananero termina,
2755303	2758445	que también tiene que ver que es como una bola de nieve por todo esto,
2758485	2761066	que no podía cuantificar, no podía vender, no podía hacer nada.
2761086	2766228	Es como que tenía todo este personaje y todo, y todo barbo, soy el bananero,
2766268	2767189	pero no puedo...
2767970	2772854	hacer plata no puedo entender no puedo explotarlo ni nada y fueron dos o tres años complicados hasta
2772874	2780119	que empezó empecé a monetizar en algunos lados y empecé a hacer las giras bananeras que eso fue
2780139	2786844	lo que me salió me sacó un poco del pozo de mirá y eso fue increíble digo conocí toda latinoamérica
2787765	2794510	este del 2004 2000 fines del 2013 hasta el 2019 recorrido a latinoamérica probé la cocaína de
2794530	2797232	todos los países gozo este
2799454	2801855	Y tal, no me acuerdo de nada.
2802195	2805616	O sea que de la depresión te sacó la cocaína.
2805636	2810478	Sí, exacto. Es un buen colchón para caer.
2810518	2812778	No, digo, fue bueno para...
2813498	2814939	Yo, como te digo, tengo pánico escénico.
2815539	2819140	Me da mucha vergüenza salir y...
2819760	2822301	Porque me considero que estoy haciendo algo...
2823723	2828768	vendiendo algo que no tengo para vender, entiendo, estoy vendiendo humo, yo soy bueno editando vídeos, haciendo voces
2829469	2835676	yo no soy un entretener que soy bueno con micrófono y diciendo ah hola cómo están, lo puedo hacer si estoy mamado
2837159	2838821	Pero no te sentís ahí, es que no es que vos decís esto.
2838841	2843045	En realidad me siento y lo disfruto muchísimo, pero es como que siento que los estoy robando.
2843666	2845748	Es un tema de ego y de inseguridad, ¿no?
2845988	2851034	Eso, pero es re loco, lo hablamos mucho acá, bol, o sea, te pasa, me imagino, ¿no?, con
2851054	2854197	lo que haces y la curaduría de lo que haces y lo que te importa, porque me doy cuenta
2854217	2854817	de que te importa.
2856962	2860104	Vos haces arte, boludo, y hay una dimensión que siempre tiene el arte
2860124	2861404	que te lo podés tomar de dos maneras.
2861464	2865547	O vos sabés que es una joda y vivís con eso, o vos vivís un poco conflictuado
2865567	2867908	con la idea de che qué estoy haciendo, de verdad estoy vendiendo video
2867928	2872271	con gente que dice sape. Sí, sí, sí, me consulto eso
2872291	2875653	muchas veces, digo, este, voy de pensar.
2875893	2881357	Soy el uno, sape, mirándome el espejo y digo, soy un ladrón garca, viste?
2882057	2884039	Creo que eso va también mucho en
2885061	2893389	En eso de ser artista, si consideras que realmente lo que vos estás haciendo es honesto y es genuino
2893409	2897994	y estás dando algo, o solo estás haciendo cosas para vos y para alimentar tu ego, ¿viste?
2899497	2903840	Pero va y viene, es como todo, ¿viste? Todos tenemos momentos buenos y malos, y creo que...
2903860	2909903	a veces, digo, te tenés que quedar con el equilibrio. Yo creo que, entre todo, digo...
2910444	2915327	le doy algo a la gente, porque la gente me dice, vos, flaco, a mí me sacaste de la depresión
2915847	2920710	tus vídeos cuando estaba mal con mi novia, lo único que pensaba, y esto me...
2920831	2926154	¿Entendés? Y si pudieras hacer eso con cien, con mil personas, ¿viste? Ya...
2926174	2927075	vale la pena, ¿viste?
2927315	2928836	Es un montón, boludo, es un montón.
2929377	2933559	Creo que está bien, así que eso ahora me siento bien, de vuelta.
