start	end	text
1784509	1787451	Y ahí yo siento que si hubiera hecho esas cosas,
1789793	1790894	no hubiera dormido tranquilo.
1792316	1798421	Hay una definición de ética que hice yo, no es mía la definición.
1799381	1803364	Durante muchos años me dediqué a la investigación de la ética en el sector privado.
1804945	1809008	La Universidad de Buenos Aires me puso al frente de un programa que se llamaba
1810469	1813451	La corrupción en las organizaciones privadas.
1813652	1818555	Y investigué lo que pasa en empresas, lo mismo que pasa en el Estado, exactamente igual.
1820892	1825361	Y para mí siempre el tema ético es un tema importante.
1826585	1832306	La ética tiene muchas facetas, la ética central, la más importante,
1832446	1835926	que es preservar al más débil, tratar de cuidar al más débil,
1836427	1838227	tratar de acercar al que está débil.
1839327	1843448	Después está la ética de no robar, que eso en verdad no es un problema ético,
1843488	1847288	es una cosa que en la administración pública debería estar sobreentendida.
1847648	1850829	Claro, debería estar sobreentendido que nadie puede hacer eso,
1850889	1852209	es un delito, como bien decís vos.
1853810	1859832	Había una canción de Nevia, que Nevia escribió por los años 70, que está grabada en un disco que hizo con un conjunto llamado Wincca,
1860213	1861693	que se llama Días de Conflicto,
1862894	1865615	que para mí tiene la mejor definición de ética que escuché.
1866275	1866715	Dice,
1867456	1869957	quisiera poder descansar en paz antes de morir.
1871057	1872658	Para mí es eso tener una vida ética,
1873478	1875199	poder descansar en paz en vida.
1876699	1878600	O sea, tener la tranquilidad que actuaste como pensabas.
1878680	1880441	Exactamente, exactamente.
1882002	1884423	Y eso me deja en paz.
1885164	1889506	¿Y cuándo sentiste, cuándo sentiste que te tironeaban para algo?
1889546	1891687	Que vos decís no, si hago esto dejo de ser yo.
1891847	1894888	No, muchas veces, muchas veces, muchas veces, muchas veces,
1895909	1899450	muchas veces, pero pero, pero finalmente.
1901251	1902772	Hice lo que creía que tenía que hacer.
1904132	1906814	Pero muchas veces me pasó y
1907694	1909975	y no estoy hablando de mi espacio político solamente,
1910035	1911376	estoy hablando también de la oposición.
1912877	1918738	que durante años intentó que yo, entre comillas, la entré a Cristina.
1919758	1922758	No me conocen, por eso, eso jamás lo haría.
1924199	1926679	Y básicamente porque no lo merece Cristina.
1927099	1930620	Básicamente por eso, no porque yo no lo haría, sino porque ella no lo merece.
1932060	1938561	Pero lo que digo muchas veces fue tironeado de ese modo, muchas veces.
1939221	1941441	Y también tironeado por la tropa propia, para que mentira.
1942462	1944484	para tomar decisiones que yo en la que no estaba de acuerdo.
1944584	1945445	El fondo es un ejemplo.
1946308	1951330	Bueno, ahí hay un montón de esto, ya entrando de lleno en balance de gobierno,
1951410	1953632	propia dinámica política interna.
1955513	1957614	A mí, por ejemplo, me pasa, hablo en primera persona,
1958574	1962957	yo siempre sentí que la ingeniería electoral del Frente de Todos,
1963257	1968460	tremendamente eficaz para ganar, nunca pudo terminar de acomodarse para gobernar,
1968480	1972282	o sea, para ejecutar lo que puedan ser sus programas de políticas públicas
1972402	1975104	o administrar incluso sus conflictos internos,
1975164	1975564	como que...
1976166	1981533	siempre hubo algo que no terminó ni de nacer, ni de romperse, ni de emanciparse, ¿no? Eso también
1982994	1989142	si no te entendí mal hace unos momentos, vos lo señalabas como valor. Si yo hubiera reaccionado a mis impulsos, esto probablemente volaba por los aires.
1991047	1996910	El otro costado que le veo a esto es como una sensación de impotencia política,
1996950	2002292	como si estuviera siempre algo trabado y de mucha frustración.
2003232	2007014	Es una sensación la que estoy describiendo, por supuesto,
2007114	2010115	pero si yo la tengo que poner, te preguntaba de episodios puntuales
2010135	2011956	para ver si vos sentías alguno más que otro.
2012617	2016859	Pero yo recuerdo, de vuelta, mi diagnóstico desde lo que fue el caso
2016899	2023221	Vicentín, ¿viste? Una suerte de proceso que empezó con idas y vueltas, para
2023241	2027823	decirlo rápidamente, y que a su vez en el medio no terminaba de cristalizarse un
2027863	2032565	conflicto. A veces dudo, es una duda, la verdad que no tengo la respuesta, pero si
2032605	2036726	no vale más la explicitación de algún conflicto o algo para ir en una dirección
2036826	2037266	y no ir en...
2038107	2039108	ninguna, ¿viste?
2040769	2042410	No sé qué sensación te interesa esto.
2044211	2048053	Todas reflexiones válidas y todas sensaciones válidas.
2049034	2050815	Y si las sentís es porque las generamos.
2051896	2052616	¿Qué te puedo decir?
2053897	2055178	No puedo decirte otra cosa.
2055198	2057479	Sos políticamente budista, es como...
2057559	2059260	No, es que no, yo...
2060121	2062302	Si vos decís vos me haces sentir esto,
2062482	2064444	¿cómo te voy a negar de lo que te hago sentir?
2065024	2065844	¿Y vos cómo te sentís?
2068167	2071771	A ver, parémonos, vamos a empezar por un caso concreto que vos mencionaste,
2071791	2078217	que Vicente, ¿qué es lo que el Frente de Todos básicamente representa?
2078617	2084643	¿Representa una preocupación por los sectores más débiles de la sociedad?
2087049	2090591	Cristina siempre decía con razón que la política es representación de intereses.
2090611	2092492	¿Qué intereses representamos nosotros?
2093132	2096895	Las clases medias y el sector más empobrecido de la Argentina.
2097555	2099016	Esa es la representación nuestra.
2099637	2100918	A ellos queremos representar.
2101958	2103519	A quienes no queremos representar,
2104360	2106321	al mundo financiero, a los bancos,
2107722	2110604	al poder, al poder fáctico de la Argentina.
2111524	2112985	Con ellos no los queremos representar.
2114046	2114767	Aparece Vicentín.
2116249	2117710	¿Cuál fue nuestro primer impulso?
2118410	2122772	Nuestro primer impulso era, mira, tenemos acá una empresa serialera,
2124153	2128336	podemos entrar en el mundo de las serialeras
2128376	2130937	y tener una empresa testigo, como tenemos con YPF,
2131798	2136280	para incidir en ese mundo que cada vez tiene más trascendencia.
2136720	2139502	Fíjate el conflicto que hay con los alimentos,
2140683	2142464	la trascendencia que tiene ese sector.
2143004	2145025	Y nos metimos y ordenamos la expropiación.
2145707	2147868	Apenas nos metimos, empezamos a encontrar escoyos.
2148828	2150309	Pues ya el juez no nos autorizó.
2151249	2152790	No nos autorizó la intervención.
2153270	2154411	Nos dejó poner un vedor.
2155211	2156692	Nos puso una serie de obstáculos.
2157532	2159153	Con todo, seguimos.
2159553	2160614	Y empezamos a ver.
2161835	2162955	¿Y qué pasó cuando vimos?
2163796	2165276	Cuando vimos, dijimos,
2166077	2168478	no, este no es el modo de quedarse con Vincentin.
2169698	2171319	Porque en verdad, cuando vos es propietad,
2171339	2173520	le tenés que pagar a los accionistas un valor X
2173941	2175041	por las acciones que te quedas.
2176783	2180683	Teníamos al Banco Nación, que era un acreedor fuerte,
2180723	2182084	al AFIP que era un acreedor fuerte,
2182904	2185784	y nosotros, expropiando, teníamos que poner un montón de plata
2187045	2191286	para, además, quedarnos con la empresa y liberar de responsabilidad
2191606	2194766	a los directores que fueron unos tránsfugas,
2194786	2196807	que hicieron un estropicio con esa empresa.
2198147	2201008	Y con un grupo empresario lleno de empresas fantasmas,
2201648	2203108	que descubrimos cuando entramos,
2206596	2211878	Ahí mi disyuntiva fue la siguiente, vuelvo para atrás y no uso el dinero de la gente
2211918	2217561	para salvar a una banda de malandras y veo de qué modo puedo quedarme con Vicentín
2219061	2225064	o me pongo a tarco y para que una bandera no sea barriada gasto el dinero público y
2225084	2230987	el efecto va a ser este que te estoy diciendo, solucionarle un problema a los malandras que
2231027	2231927	manejaron Vicentín.
2233308	2235109	Bueno, yo elegí la primera, dije no.
2235810	2236571	Vuelvo para atrás.
2237832	2239032	¿Me desentendí de Vicentín?
2239072	2239273	No.
2239833	2241894	Porque hasta el día de hoy estamos discutiendo el cron-down
2242515	2243055	de Vicentín.
2243075	2245997	Para que la gente entienda, el cron-down es un método por el
2246017	2251021	cual un acreedor puede capitalizar la deuda en la
2251061	2251521	empresa.
2251541	2253663	O sea, no me pagáis, dame acciones.
2254323	2255904	Y al día de hoy estamos trabajando en eso.
2257005	2258826	¿Decidimos desentendernos de Vicentín?
2259166	2259346	No.
2259847	2261468	Por eso estamos trabajando en el cron-down.
2263629	2265371	Y yo creo que decidí lo correcto.
2266433	2270255	Porque de otro modo, hubiera tenido que pagarle a los accionistas
2270635	2275158	porque una expropiación no podés hacerla sin pagar lo que expropias.
2276478	2279160	Me hubiera quedado con todo el bódrio encima
2279780	2283923	y todo eso hubiera sido plata que le quité a los argentinos que pagan impuestos
2284703	2286624	en favor de una familia.
2290186	2294409	Yo creo que muchos compañeros no entendieron esto porque veían en la...
2296371	2304517	En la expropiación de Vicentín, hubo un acto de poder contra los poderosos.
2306459	2309421	En verdad, lo que no veían es todo esto que estoy contando.
2310702	2313604	No leyeron toda esta parte, no la leyeron.
2315965	2318928	Tuvimos, por ejemplo, con muchos compañeros discusiones con la hidrovía.
2320990	2324512	Ahora, los mismos compañeros que me cuestionaban el funcionamiento de la hidroviá
2325472	2332516	eran compañeros que habían votado prolongar durante diez años la concesión de la hidrovia.
2332536	2338539	Ahora, ¿qué pasó? ¿Qué hice yo? Cuando terminó la concesión, se terminó la concesión.
2339880	2343242	puse la concesión en manos de la Administración General de Puertos.
2343722	2348764	Creé un ente donde todas las provincias ribereñas de la hidrovía participen
2349164	2352025	para que la decisión no quede en el puerto de Buenos Aires,
2352806	2355587	que la decisión quede en manos de todas las provincias
2356207	2357367	por donde la hidrovía pasa.
2358208	2360929	¿Cuál fue el resultado del primer año de Ejitión?
2361849	2363690	Casi 20 millones de dólares de utilidad.
2365942	2367183	de eso no habla ningún compañero.
2367943	2370805	Todos se quedaron con la discusión de por qué no lo echaba
2371346	2372987	a lo que ellos le habían dado la concesión.
2373007	2378551	Entonces, yo creo que hubo mucho debate dentro del frente,
2378951	2386377	inútil, innecesario, porque se planteaban medidas como banderas,
2387477	2388878	como dogmas políticos.
2392023	2396605	Yo, si vos me preguntaras a mí, ¿qué es la política?
2398326	2400487	Yo siempre defino la política del mismo modo.
2401788	2404049	Es el arte de administrar la realidad.
2405910	2408992	No es esto del arte de lo posible, esa definición maquiavélica,
2409012	2411633	nunca la ley en maquiavelo, pero que todos dicen que es de él.
2413614	2416056	Yo creo que en verdad es el arte de administrar la realidad.
2416076	2418737	Y entonces, luego, cuando te paras en esta definición,
2419037	2422819	vas a darte cuenta por qué lo digo.
2422521	2426365	¿Y cómo administra la realidad un conservador dejando todo igual?
2427986	2434553	¿Y cómo administra la realidad un revolucionario tirando todo por la ventana y creando un nuevo estatus?
2435934	2441840	¿Y cómo opera sobre la realidad un reformista, que es lo que somos los peronistas?
2445246	2451410	operamos sobre la realidad respetando las normas y las leyes preestablecidas y en
2451430	2455393	todo caso si esas leyes no nos gustan las cambiamos, pero siempre dentro del
2455413	2457234	sistema del Estado de Derecho.
2459871	2463953	Yo creo que muchos compañeros piensan que nosotros estamos haciendo una revolución
2463993	2467274	y nosotros somos reformistas, en esencia, eso fue el peronismo.
2468475	2471136	El peronismo fue capaz de hacer una constitución nueva,
2472057	2477319	respetando las reglas para reformar la constitución que establecía la constitución de 1853
2478580	2480041	con la reforma de 1860.
2481762	2482562	Eso fue el peronismo.
2482942	2486964	El peronismo fue un sistema que siempre respetó la democracia,
2488066	2493408	y que cambió muchas leyes, muchas leyes, en favor de la gente, claro que sí.
2494869	2498511	Claro, el cambio fue tan tremendo que muchos vieron en eso una revolución,
2499372	2503334	pero la revolución precisamente la característica que tiene es que termina
2503774	2509397	con una realidad jurídica y establece otra, y establece otra.
2510477	2512979	Eso lo hizo Fidel en Cuba.
2514541	2516442	Pero no es lo que hizo Perón, nunca hizo eso Perón.
2517162	2519343	Nunca hizo eso Néstor y nunca hizo eso Gritina.
2520124	2521585	Nunca. Nunca.
2522125	2525327	Porque hasta las medidas más audaces que tomaron,
2526028	2528909	las tomaron respetando el sistema legal argentino.
2531331	2531651	Pues bien.
2533273	2537855	Sobre esa lógica yo funcioné con Misantín y respetando el sistema
2537875	2543637	legal argentino aún veo de qué modo podemos quedarnos incidiendo en Misantín
2543657	2546878	ahora por vía del rundown, no por vía de la expropiación.
2547759	2550760	El instrumento jurídico institucional lo entiendo
2551761	2560565	También te quería preguntar por esto que dijiste recién, el debate, lo nombraste como debate innecesario, o sea, una suerte de, no sé,
2561125	2569949	para mí tiene que ver con lo mismo del diseño de poder. Yo recuerdo el principio de esto, vos tenías una negativa,
2570109	2576411	creo que si no me equivoco, era pública, explícita, de construir el llamado Albertismo, o sea, vos decías, yo no voy a hacer esto,
2577452	2582237	A veces me pregunto si en eso no radica una paradoja, que es que...
2585259	2587561	Sabes qué, Vio, mira, lo voy a decir, vos antes hablabas de ser directo.
2589823	2594347	Yo creo que en el diseño de no confrontar, entre comillas,
2594367	2596429	o sea, con una lógica más política clásica,
2597030	2601634	paradójicamente se pudo haber contribuido un escenario de un juego diferente,
2603637	2616903	Tremendamente confuso, también. Porque, por ejemplo, si yo tuviera que decirlo en criollo, para mí sos una de las personas que más anuló al kirchnerismo como núcleo de voluntades de todas las que hubo del 2013 en adelante.
2616943	2618544	Anuló en términos de operatividad política.
2619245	2621586	hay discusiones mediante, esto no me gusta, esto sí,
2622667	2625848	y para mí con vos y con tu operatoria del poder se encuentra en algo que no
2625868	2627709	terminaron de entender, o sea, que no se
2628249	2631170	no se entiende cómo funciona. Voy a un ejemplo recontra concreto.
2631770	2634211	Vos sos presidente, el presidente manda. ¿Qué es lo que espera todo el mundo acá?
2634231	2637192	Que hagas el albertismo, que rajes a los que no te gustan y que empieces a
2637292	2639893	negociar desde un lugar, ¿no? Un lugar explícito, claro.
2641274	2644455	Primer paso, vos no dijiste eso, vos dijiste yo no voy a hacer el albertismo,
2644475	2648036	yo voy a administrar lo existente y esto es el frente de todos.
2649098	2654203	si algo es de todos, todos, todos, también empieza a tener, bueno, de quiénes más que de otros, ¿no?
2655644	2660770	Y si vemos y aceleramos en el tiempo al presente, o sea, con el estado de discusiones que tenemos y todo,
2661170	2667456	fíjate que el kirchnerismo, que de una y mil maneras hace llegar sus diferencias en términos públicos
2667496	2670079	para la administración y para tu ejercicio del poder hoy por hoy,
2670841	2675403	vuelve a darte la pelota esperando qué vas a hacer o no con tu candidatura,
2675583	2677983	que también es algo de lo que podríamos hablar, dicho sea de paso.
2678383	2682025	Pero es como si... ¿viste que los chinos...
2682065	2683425	Para un segundo ahí, para un segundo ahí.
2683445	2685406	¿Viste que los chinos es una buena frase para terminar hablando?
2685426	2687906	¿No te da curiosidad? Ah, por eso, me imaginaba.
2688167	2690187	¿Viste que los chinos tienen este juego de estrategia que es el Go?
2690727	2691648	Que es rodear.
2692508	2695989	Yo siento que Macri y Cristina todos juegan al ajedrez y vos jugás al Go.
2696249	2697089	O sea, es como...
2697449	2698090	Está bueno eso.
2699611	2703573	Para tranquilidad de todos, no sé jugar algo, no estoy jugando.
2703673	2712198	Pero así puedo darte algunas miradas personales sobre el porqué de todo lo que vos planteaste.
2712819	2722344	Mirá, yo empecé a militar a los 14 años en el peronismo, fue una época difícil el peronismo.
2722625	2728388	Es la llegada de Perón, la brevedad de Cámpora, la llegada de Perón al poder.
2730590	2733173	El Perón que llega con Isabel, con López Réga...
2733193	2738618	Que a todos los jóvenes nos frustró mucho.
2740159	2741000	Nos frustró mucho.
2741961	2744844	Debo admitirte que después de leer el libro de Abalmedina
2744864	2747427	me reconcilié absolutamente con Perón.
2748007	2749028	Estaba equivocado, mi nojo.
2750371	2752873	Eso es interesante. ¿Vos sentías una frustración en esa época?
2752913	2758597	Absolutamente. Y el libro ese de Abalmedina, deberíamos leerlo todos los que fuimos parte de esa generación,
2759097	2763360	porque podés entender un sinfín de cosas que en aquel momento no entendíamos.
2764000	2765521	Pero había una cosa que sí yo planteaba.
2765822	2771385	Me acuerdo perfectamente de una reunión de la UES, donde ya habían empezado a marcarse diferencias.
2773268	2776191	lo que eran las regionales, que eran los más cercanos montoneros,
2777232	2782357	y lo que era la derecha vinculada al sindicalismo y al loperreguismo.
2782777	2783898	Lo llamamos la J-PERRA,
2784319	2786020	la Juventud Peronista de la República Argentina.
2787683	2791686	Los de la derecha decían que la conducción de Perón no se cuestionaba,
2792467	2793948	que Perón era el único conductor,
2794528	2796910	que la compañera Isabel era la conductora también
2797010	2800993	y que nada podía cuestionarse al general.
2802073	2804755	Y los compañeros de la tendencia decían,
2804795	2807517	no, mira, nosotros luchamos para que Perón vuelva.
2807937	2812401	Perón volvió y volvió rodeándose de personajes como López Réga,
2812421	2813101	como Isabel...
2813181	2815283	En un momento me tocó hablar a mí.
2817165	2820807	Y entonces le dije, miren compañeros, yo creo que la discusión así va mal.
2821467	2824989	Primero, nosotros luchamos para que Perón volviera.
2825870	2829512	Y Perón es un presidente democráticamente elegido.
2830773	2835615	Por lo tanto no los entiendo, compañeros, porque ustedes hablan de Perón como si fuera un dictador.
2837277	2839699	Nosotros luchamos contra una dictadura para que vuelva Perón,
2839919	2842401	pero Perón no es una dictadura, es el que eligió al pueblo argentino.
2843182	2844983	No los entiendo, compañeros, lo que ustedes dicen.
2845723	2847445	Les dije a los compañeros de las regionales.
2848465	2852688	Y ahora, respecto a ustedes, compañeros, quiero decir dos cosas.
2853330	2857572	Primero, que yo puedo entender que un señor de 78 años
2858713	2861934	valore mucho a aquella persona que le alcanza las pantuflas.
2862554	2864916	Pero lo que no puedo entender es que luego administra la acción social.
2865836	2866937	Son dos cosas diferentes.
2868537	2870218	Y lo segundo que le quiero decir, compañeros,
2870759	2873360	es que en el peronismo, además de Perón, pienso yo.
2873980	2876061	Y piensan millones de peronistas.
2876882	2881184	Con lo cual, esta idea del verticalismo indiscutible yo no la comparto.
2883027	2884309	Terminé siendo de la lealtad.
2884790	2887173	No me fui ni para la derecha ni para la izquierda,
2887193	2891279	terminé siendo de la lealtad, con muchos otros compañeros.
2893422	2895903	Ahora, ¿por qué te cuento todo esto?
2896723	2900003	Porque si hay algo que yo ya cuestionaba con Perón vivo,
2901004	2902704	era la idea del verticalismo
2903304	2906525	y era la idea de la conducción personalista del peronismo.
2907625	2908425	Yo no creo en eso.
2909506	2913547	Yo descreo de los personalismos y descreo profundamente.
2913567	2917027	Vos querías encontrar un momento en donde yo...
2918449	2923793	¿me sentía que yo hacía lo que yo creía y que yo respetaba mis convicciones?
2924354	2928337	La no creación del Albertismo es producto de mi convicción,
2928377	2932841	ya que tenemos demasiados sismos en el peronismo después de Perón.
2933301	2937905	El Mene Mismo, el Dualdismo, el Kirchnerismo, el Cristinismo,
2937965	2941869	no, es demasiado, es demasiado, es demasiado.
2943070	2943770	Y yo creo que Perón...
2945033	2951037	cuando antes de morir nos dijo que nos organizemos y usó esa framosa frase
2951057	2955300	de la organización, vence al tiempo, lo que nos dijo es, miren, me voy a morir
2955320	2959323	y no hay otro pero, así que, órganizense para ver cómo sigue esto.
2960504	2963566	Y nosotros esa organización democrática nos la debemos.
2965207	2966768	Hubo dos intentos.
2968051	2971293	la renovación de Cafiero, que terminó con Menem en el poder,
2972314	2973375	la renovación de Néstor,
2974456	2978479	que fue una renovación de hecho porque el peronismo fue dividido
2979079	2980840	y Néstor terminó ganando la presidencia.
2981401	2984743	Y con Néstor se renovó en gran medida el peronismo.
2984763	2987626	Yo creo que nosotros tenemos que renovar una vez más la fuerza.
2988666	2989227	Una vez más.
2989907	2994031	Y que una de las cosas que hay que hacer es terminar con los personalismos.
2995333	3001758	Yo, como creo en eso, creo en que el frente de todos es un frente de todos, no es mío.
3001798	3006422	Y si yo hubiera hecho lo que vos decís que esperabas que yo hiciera,
3006983	3011726	hubiera traicionado a todos los compañeros que estaban allí siendo parte de un frente.
3012887	3016370	Y les hubiera exigido ahora sean albertistas o sean otra cosa.
3017453	3020134	Y no era para lo que me votaron esos compañeros.
3021275	3025098	Estos compañeros me votaron para que seamos todos parte de un frente.
3025978	3028620	Y por eso yo preservé tanto a ese frente.
3029541	3032823	Muchos me dicen, pero ¿por qué no le diste una patada en el traste al que te hizo tal cosa?
3033643	3035164	Porque tal era más importante el frente.
3036085	3037446	Era más importante la unidad.
3038907	3042389	¿Y de qué me servía a mí un gesto de poder para humillar a la autoridad?
3044112	3049415	Yo no creo que la política sea eso, y menos creo que la política sea eso entre compañeros.
3051717	3053498	Eso no es la política entre compañeros.
3054299	3059623	Entre compañeros nos sentamos, discutimos, debatimos, y hay uno que tiene la decisión.
3060003	3060603	Ahora soy yo.
3061984	3065106	Vos decís, nadie fue tan efectivo contra el kirchnerismo.
3065126	3066968	Te quiero aclarar que kirchnerista soy yo.
3068309	3069449	Yo fundé el kirchnerismo.
3070672	3075575	Yo lo acompañaba a Kirchner y mis compañeros se reían, creyendo que era un delirio lo que hacía.
3077095	3081378	Y te quiero aclarar que el chico Rossi es kirchnerista, que Gaby Cerruti es kirchnerista.
3082078	3087702	Te puedo anumbrar un sinfín de compañeros que están en el gabinete, Daniel Filmus,
3088302	3090944	Tayana, Tristan Bauer, que son todos ellos.
3093045	3096287	Si hay algo que no está entre mis planes es terminar con el kirchnerismo.
3097247	3099909	Porque soy kirchnerista, sería como pegarme un tiro en la cabeza.
3101131	3110236	No, no es ese mi objetivo, mi objetivo es mejorar lo que somos, mi objetivo es terminar
3110256	3115019	con los personalismos, no podemos estar toda la vida dependiendo de la decisión de uno,
3116620	3119702	no podemos, no debemos permitir que eso pase.
3120864	3125687	Entonces, ahí tenés un planteo claro y tal vez vas a dar cuenta que entonces ya no es tan grande
3125947	3128809	la diferencia que sentías. No es tan grande.
3129549	3134292	Si yo hubiera hecho lo que vos me pedís, seguramente no me hubieras invitado.
3134992	3139174	Me estarías repudiando por haber roto el frente de todos.
3139895	3145078	Estarías diciendo, pensó en él antes que en el conjunto y todo tendría razón.
3145558	3148580	Todos esos sentimientos serían razonables.
3149602	3155966	Yo prefiero que vos digas ¿por qué no resolviste las contradicciones de otro modo?
3156326	3161830	Porque yo siento que el no resolverlas, al final, terminaste acorralando,
3161850	3164572	dijiste, envolviendo al kirchnerismo.
3166254	3168375	La verdad es que yo no busco nada de eso.
3168555	3172098	Yo lo que busco es que nos integremos en un espacio de racionalidad política,
3173058	3175040	donde nos respetemos y nos entendamos.
3176242	3180424	Mi enemigo, no hay ninguno de los compañeros que está en el frente de todos.
3181344	3186647	Mi adversario es el macrismo, es la derecha recalcitrante que hizo lo que hizo en la Argentina.
3187767	3192589	Yo no tengo que perder un segundo en discutir con ninguno de los compañeros que me maltrata,
3193170	3195371	porque el equivocado es ese compañero, no soy yo.
3196771	3199812	Discutir entre nosotros no es lo que le debemos al pueblo argentino.
3200894	3205717	lo que le debemos al pueblo argentino es garantizar que estos tipos no vuelvan al poder
3206658	3210300	para hacer lo que ellos ahora explícitamente dicen que van a hacer.
3211681	3215504	Ya no tienen ningún problema, te dicen que van a terminar con las vacaciones,
3215524	3219026	te dicen que van a terminar con las indemnizaciones por despido,
3219446	3221248	te lo dicen con total descaro.
3223109	3226110	te dicen que hay que armar a la gente para que se defienda.
3226870	3229051	Todos los días vemos en los Estados Unidos un loco
3229691	3232612	que agarra una metralleta, entra a un colegio y ametralla
3233032	3234872	a un montón de inocentes.
3237193	3238493	Eso es lo que debemos evitar.
3239053	3240334	Eso es lo que debemos evitar.
3241454	3245595	Y las diferencias entre nosotros saldemos la como se salda en una democracia.
3248454	3252738	llamemos a la gente que vote, a ver quién entiende a la gente que es lo más representativo
3253138	3257442	en este momento de lo que la gente siente. Eso es lo que tenemos que hacer.
3258342	3264848	Cuando vos decís terminemos los personalismos, ¿te parece que, o sea, es una táctica, es
3264908	3266349	un instrumento hacia la victoria?
3266429	3271113	Si yo hubiera creado el advertismo, hubiera habido otro personalismo, ¿y para qué hubiera
3271133	3271453	servido?
3272196	3274958	A veces pienso que es parte de la dinámica propia del poder.
3274998	3277480	O sea, que el poder no perdona no ejercerlo.
3277500	3279121	Y si vos no lo ejerces en primer plano.
3279141	3280302	Pero yo no ejercía el poder.
3280723	3281643	Para, para, para, para, para.
3281664	3282945	A ver. Para el compañero.
3283205	3284186	Sí. Escúchame una cosa.
3285408	3288089	¿Quién arregló la deuda con el Fondo? Alberto Fernández.
3288309	3292692	¿Quién tuvo que discutir con el Fondo para sacarle concesiones que el Fondo nunca había hecho?
3293072	3293912	Alberto Fernández.
3294372	3299175	¿Quién tuvo que hablar con los sacerdotes privados para pedirles una quita de 48 puntos?
3299555	3300356	Alberto Fernández.
3300796	3303697	¿Quién enfrentó la pandemia? Alberto Fernández.
3303977	3306839	¿Quién fue a buscar las vacunas? Alberto Fernández.
3307399	3309720	¿Quién enfrentó la guerra? Alberto Fernández.
3310062	3316292	¿Quién se plantó frente al G7 a decirles paren esta guerra porque nos está llevando al peor de los mundos?
3316633	3317514	Alberto Fernández.
3317835	3320259	¿Quién fue a la cumbre de las Américas si le dijo a Biden...
3321483	3326125	Por favor, cambien la actitud con América del Sur y con América Latina
3326145	3329146	porque ustedes no están portándose bien con América Latina.
3329726	3331687	Paren los bloqueos con Cuba y con Venezuela.
3332147	3332788	¿Quién hizo eso?
3332948	3333788	Alberto Fernández.
3334128	3338110	¿Quién se sentó con Macron para buscar un camino de solución
3338690	3340211	entre los parados venezolanos?
3340832	3343633	cuando todos acá recomendaban que no hable de Venezuela
3344074	3348055	y que deje a los venezolanos olvidados en el mundo.
3348315	3350076	Cuando, en verdad, tenemos en la Argentina
3350656	3352277	medio millón de venezolanos exiliados
3352297	3353658	porque no se puede vivir en su patria.
3355198	3356539	¿Que yo no ejerci el poder?
3356939	3358340	¿Quién dictó la ley del aborto?
3360020	3361581	¿Quién sacó la ley de los mil días?
3362621	3365383	¿Quién sacó el documento no binario?
3366583	3367784	¿Que yo no ejerci el poder?
3368805	3372566	Lo único que yo no hago es un relato del poder que ejerzo.
3372626	3373026	¿Por qué no?
3375626	3377286	Porque hay una diferencia entre el discurso,
3377306	3379707	que es todo lo que te estoy diciendo yo y el relato.
3380747	3383028	El discurso es algo que espontáneamente surge
3383268	3384248	del debate político.
3384988	3388929	Pero el relato tiene siempre una parte de ficción.
3389749	3390529	Por eso es relato.
3391569	3393230	El relato tiene una parte de ficción.
3393350	3396070	Nada de lo que yo te dije tiene algo de ficción.
3396730	3398411	Es verdad pura, incontrastable.
3399492	3402754	¿Y vos crees que el relato tiene una carga peyorativa en el uso de la política?
3403615	3409460	Yo... a mí no me gusta el manejo publicitario en la política, debo serte franco.
3410140	3415164	Sé que estoy a destiempo, sé que no es lo que pasa, sé que las redes sociales funcionan de otro modo,
3415565	3417066	que hoy en día tienen otro peso.
3417608	3423930	Pero lo que yo digo es que la construcción del relato siempre supone una construcción
3423970	3429852	y por lo tanto tiene una parte de ficción y la política no está bien que le hable
3429912	3435014	a la gente a partir de la ficción, tenemos que hablarle a la gente a partir de las verdades.
3436056	3442440	Son tan verdades las que te dije, como es verdad la preocupación que tengo por no poder ordenar la pobreza,
3442861	3446584	por no poder ordenar la inflación. Todo esto también es verdad, ¿eh?
3447344	3451487	El relato no lo contaría. Yo te digo a contarlo y te digo a asumirlo.
3452468	3458473	Sí, lo que te iba a preguntar antes es, vos hablabas de mi enemigo es la derecha, o sea, quien yo tengo que vencer,
3459153	3462696	y vos decías que parte de tu legado es terminar con los personalismos.
3462796	3463677	¿O es lo que vos crees que...?
3464479	3468981	Por lógica deductiva, tiendo a creer que vos ves, en terminar con los personalismos,
3470141	3472783	una ingeniería que haría más eficaz al peronismo.
3472903	3477085	Sí. Yo creo que cuanto más democracia le invitamos al peronismo, mejor va a ser.
3478165	3481827	Esta idea de que los peronistas no tenemos candidatos, tenemos miles de candidatos.
3482407	3483348	Solo hay que animarlos.
3484288	3485189	Solo hay que animarlos.
3486489	3489331	Y qué ves, qué ves vos, o sea, para comprender
3489451	3492192	lo que a vos te preocupa, lo que vos querés generar en términos de legado,
3492212	3492972	todo lo que me estás diciendo.
3495705	3500795	Yo creo, así me hago cargo, que así como te dije que creo que el porno, perdón, no
3500835	3501857	es ejercerlo, creo que...
3503944	3510548	parte de usarlo implican conflictos que uno a priori no elige, incluso a veces con los propios, cosas que capaz considerás debates
3510588	3517832	innecesarios, viste, o todo eso. Pienso que muchas veces los movimientos populares encontraron en los verticalismos
