start	end	text
1507326	1511110	O sea, fue lo único que yo había conseguido hasta ese momento de mi vida que alguien ponga
1511170	1511731	un peso.
1511891	1512271	Un mango.
1513194	1515155	En 2015, hasta ahora, digamos.
1516376	1519417	Entonces, que era una serie de cuatro sketchs, no era nada.
1519457	1523378	Y no logré que nadie más conseguía un fondo de mecenazgo
1523398	1526900	una vez para hacer unos sketchs, pero nada que me permita vivir.
1527200	1530361	Sí, por suerte, empecé a trabajar en series de otros
1530441	1534403	y películas de otros y escribiendo, por un lado, con Piro
1534423	1537284	y Martín Alomar Roból y cosas con Garabal
1537324	1538444	y actuando en series de Netflix.
1539165	1543227	que en un momento empecé a tener un sustento.
1544347	1545548	Pero es difícil, o sea...
1545648	1547008	Pero es difícil porque hay que tener fe...
1548429	1549649	Fe y esperanza.
1549669	1550910	Y un poco de banca.
1550950	1551950	Fe y guita, digamos.
1552390	1553050	Y el...
1553411	1554011	Un poco.
1554191	1558192	Y la otra que me parece que debe ser también desafiante es...
1558493	1559253	¿Hacemos un refill acá?
1559273	1560033	¿Hacemos refill?
1560253	1566235	Necesito los ojos de la producción en la hidratación de esa anticoróptica.
1566315	1567376	¿O dejamos una jarra acá?
1568177	1569719	Si querés, como quiera.
1570559	1572201	Lo que quede mejor para la cámara.
1572301	1574603	Ah, acá no. Es menos importante.
1575184	1581870	Te iba a preguntar, el otro factor que me imagino ya es más de orden personal y hasta psicológico.
1581910	1584072	O sea, trabajar cuatro años en algo.
1585253	1586194	¿Sabes por qué te pregunto esto?
1587415	1590779	A mí me parece que las cabezas creativas en general
1591541	1594464	no voy a decir que son similares, de hecho cada uno es un mundo,
1595084	1598848	pero sí se ven frente a algunos desafíos similares, ¿viste?
1598888	1603512	Cuando uno trabaja en la creatividad o ha logrado hacer de la creatividad un sustento o un laburo
1605654	1612120	y siempre existe una presión al respecto de cómo eso va a ser recibido finalmente por un espectador, un otro, un alguien.
1612982	1617424	en los programas de radio, cuando uno hace chistes o lo que sea, hay un feedback que
1617444	1620985	es un poco más, se retroalimenta casi todo el tiempo. Acá mismo, no sé, sacamos este
1621025	1625726	método, la gente lo ve, le gusta, no le gusta, bueno, semana a semana vas teniendo ese coso.
1625946	1630967	A mí nunca me pasó, nunca me pasó, laburé hace cuatro años, medio que sin testigos,
1631187	1633868	no sin testigos porque te escuché, no es que lo haces solo en una cueva.
1635709	1638711	Pero debe ser un tema. ¿No te agarra por momentos año o dos
1638971	1641693	que todavía nadie vio? ¿Estará bueno esto?
1641893	1643174	¿O es una verga, viste?
1644675	1644795	Eh...
1645976	1647557	Me pasó
1648758	1650900	en los primeros cortes de edición de la serie.
1650920	1654402	Como veías mientras filmabas van editando.
1655743	1656163	Y cuando...
1657165	1659866	medio así, medio rápido, porque es en el medio del rodaje y demás.
1659926	1663247	Y lo ves y decís, uf, esto se va a reir a alguien.
1663507	1663967	Claro.
1664607	1668248	Y lo que es más difícil para mí es la carga emocional que tiene para uno
1669049	1669889	la inversión.
1670589	1672750	Como haber invertido cuatro años en algo
1673110	1674990	y tener que ser espontáneo en una toma.
1676151	1677151	Como...
1677571	1678131	¿Cómo es eso?
1679072	1682193	No, como vos tenés que improvisar o fluir y qué sé yo,
1682213	1684793	pero estás pensando también cuatro años más vale que me salga bien.
1687095	1689777	Además, hay una entrevista, creo, que es...
1691578	1693919	No sé si es de Eddie Murphy o... Con Seinfeld, eso, ¿viste?
1693939	1694839	Comedians in Chaos. Sí.
1695820	1700723	Como que hay algo del humor que necesita de riesgo, ¿viste?
1700983	1701643	Sí.
1702184	1705265	Y las grandes producciones no necesitan de riesgo.
1705565	1706686	No les hace bien el riesgo.
1707166	1709648	Y entonces es complejo manejar...
1709668	1712909	No hay películas muy grandes de humor.
1714170	1715171	No son muy graciosas.
1716292	1717013	Eso es interesante.
1717073	1720956	Es difícil improvisar cuando tenés 800 personas mirando, digamos,
1721256	1725479	y necesitas organizar de una manera la producción que te lleva a un esquema
1726099	1731443	que es difícil de que esté fresco al nivel que el humor necesita,
1731483	1735686	porque para hacer un chiste tenés que estar medianamente flexible
1736166	1739269	a que el chiste que escribiste no funcione y cambiarlo.
1741291	1742511	Entonces, encontrar ese punto...
1742772	1745092	Nosotros, por ejemplo, Tiempo Libre, una serie de Martin Pirojanski,
1745152	1750214	le íbamos haciendo un poco así, filmando, veíamos lo editado, lo hacía él,
1750354	1756395	pero había un feedback, por lo menos, de editar y ver y demás.
1757015	1759096	Y esto no. Entonces...
1761316	1763697	Primero, la primera semana del rodaje me enfermé.
1763717	1763837	Mirá.
1764677	1766358	Tuve una gripea.
1767839	1771002	Me bajaron las defensas y tuve una gripe ahí, y dirigí desde una cama.
1772844	1773504	Excelente.
1773564	1776007	Tenía 39 grados de fiebre, real.
1776487	1779490	Hay algunas escenas del capítulo 1 y 2 que estoy todo transpirado,
1779750	1781551	brillo y hablo medio así.
1782192	1783673	Puede parecer del personaje.
1784033	1785795	Claro. Pero no era el personaje.
1785975	1788417	Le pueden sentar bien, pero yo tenía muchas fiebres.
1789159	1791480	Y eso es somatizando el palo, ¿no?
1791840	1794221	Me bajaron las defensas, estaba durmiendo mal
1794701	1795642	y me agarró el gripe A.
1796042	1798563	¿La gripe A existió? ¿No es que no existía?
1799103	1800364	Existía y existió.
1800864	1804365	Pero, bueno, claramente no estaba relajado.
1805886	1809187	Y la productora me hizo una camita, me puso unos monitores
1809247	1812308	y yo tenía un handy, tengo un co-director en la serie.
1812328	1813349	Hay unas fotos.
1813530	1817353	En el lugar en el que se grababa, ¿tenías como tu cama, tu sector de cama?
1817753	1817933	Sí.
1818093	1821036	¡Es excelente eso! Como personaje buenísimo.
1821456	1822697	Es, eh...
1822777	1825599	Es medio pos-arco, es Ciudadano Kane.
1825719	1828862	O sea, estás como postrado diciendo, hagan esto, hagan...
1829504	1830686	Decíle, por favor.
1830706	1831366	Con pantallas.
1831487	1831887	Sí.
1832708	1834631	Bueno, es buenísimo el personaje.
1834651	1834791	Sí.
1835151	1835792	Es surreal.
1836053	1836754	Es raro.
1836854	1839477	Encima de mi primera serie, mi primera experiencia.
1839577	1840799	No, y ahí los comentarios eran...
1840879	1842421	Este nos dirige la cama.
1842441	1842862	Mira lo que...
1845846	1851089	Había un co-director, por suerte, siempre hay un co-director que me ayudó mucho,
1851289	1855911	pero bueno, nada. Fue difícil, hubo que suspender igual unos días
1855931	1860673	porque ya no podía filmar más con tanta fiebre, entonces hubo que hacerse cargo
1860693	1866076	de ese costo para la productora, lo que implica, y después volvimos al rodaje.
1866196	1866816	Y lo que sí pasó...
1867998	1870180	es que yo tenía un co-director, Diego Núñez Irigoyen,
1870921	1873905	que todo el tiempo me impulsaba a tratar de divertirme un poco,
1873945	1875747	porque para mí era difícil, ¿viste?
1876668	1877890	Y amigos, ¿viste?
1878070	1881735	Hendler, Pilar, Garaval, digamos,
1881975	1884658	mis más cercanos dentro de los sectores me veían un poco...
1885622	1889103	preocupado como para cagarme de risa y el personaje…
1889763	1892844	Nada, está preocupado. No es que le sentiría mal.
1893025	1894625	Podía servir al personaje, pero…
1894825	1897626	Pero hasta cierto punto, uno necesita estar suelto.
1897946	1898947	Y es un poco…
1899647	1904209	Una presión que gracias a ellos empecé a tratar de pasar la mejoria
1904369	1908591	y a romper un poco el guión, un poco, para que fluya además.
1908972	1911093	siento que es muy bueno, o sea, nunca lo había pensado así.
1911273	1914375	La tensión entre superproducción
1915035	1917977	y el grado de previsión que tiene que tener una superproducción
1918497	1920999	como contraria a lo que necesita el humor. O sea, son como...
1921739	1924881	Y porque el medo iba y improvisaba y miraba a cámara y rompía
1925261	1927502	todos los esquemas. El humor es un poco romper todo
1927622	1929624	y la superproducción necesita...
1929684	1932505	O sea, ordenamos el ciste para tal cosa, ¿viste?
1932705	1934707	Sí. Y es re difícil.
1935147	1935687	Y algo que...
1937209	1945775	No sé, dentro de todo pudimos hacer, y no fue sencillo, fue tratar de que el set se sienta lo menos possible en el sentido de...
1947418	1949559	luz, cámara, acción, todo ordenado, todo prolijo.
1949819	1952080	O sea, nos odiaron un poco por eso,
1952100	1953821	pero con el director tratamos de...
1953841	1956762	A veces tirábamos dos tomas seguidas, ¿no?
1958183	1961084	Tirábamos y... Porque vos, cuando tirás una toma y cortás,
1961744	1964946	viene el equipo, te maquillan de nuevo un poco cuando es necesario,
1964966	1967507	corrige la luz, corrige la cámara, corrige el sonido,
1967847	1969428	corrige el vestuario, corrige arte.
1970570	1973512	te preparas de vuelta, organizas la actuación más o menos, le decís al otro
1973532	1978837	actor, decís esto y esto, o lo que sea, y pasaron dos, tres minutos o cinco
1979698	1986484	y la actuación bajó de nuevo. Entonces de repente tirábamos dos seguidas
1986524	1991488	o tres, o interveníamos en el medio de la toma, y eso sí que a veces era un
1991508	1995111	poco incómodo para el camarógrafo, para el productor, o para
1996494	1999335	el que veía el material después, sobre todo,
1999756	2003258	porque tenía que ir a buscar ahí cosas de un momento y cosas de otro y más,
2003758	2009361	pero yo siento que hace que la actuación esté un poquito más fresca y más viva.
2010522	2013443	Todo lo que me describís es una administración de tensión permanente.
2013783	2015284	O sea, acabo de entender lo que me dijiste antes,
2015304	2017365	que es lo más difícil de la administración emocional,
2017385	2022768	porque claro, vos me decís todo esto y al mismo tiempo es hacer tu escena, ¿no?
2023710	2029973	Sí, al mismo tiempo, tratar de disfrutarlo o estar hablando para no estar tensionado
2030013	2031813	en la administración de la atención, tal cual.
2031913	2037076	Que encima disfrutarlo es, ahí te entiendo perfecto porque muchas veces pasa, no sé,
2037596	2037896	también.
2037916	2042018	Yo estoy recontragradecido de haber podido hacer cosas acá o hablar con gente que me
2042038	2046800	parece fascinante un montón de cosas y me pasó mucho a fin del año pasado, por ejemplo,
2046940	2049561	de haber terminado lo que para mí fue un añazo, añazo.
2050343	2055527	Y estar, me acuerdo que estaba en la fiesta de caricias que hicimos la segunda y hablaba ahí con gente y decía
2055867	2057188	¿Y? ¿Y cómo estás? Y yo decía...
2058130	2063313	neutro, viste? Y era como muy frustrante porque para mis propias expectativas y para quien
2063333	2069036	yo quería ser, debería haber estado saltando en una pata. En mi imagen, si yo hacía todo
2069136	2075900	esto, tendría que estar como eufórico. Muy loco eso. Y algunos te dicen, no, bueno,
2075920	2081263	ya después vas a caer, después esto, después lo otro. ¿Caíste? Hay momentos, hay momentos
2081283	2087547	donde me pasa muchas veces con algunos métodos, viste? Yo en general no veo lo que hago.
2089029	2093132	No miro mis programas, ¿viste? Siempre me produce una sensación de incomodidad.
2094573	2099197	Solo hubo, creo que dos métodos que volví a ver. Uno fue el de Mariano Enriquez
2099757	2102459	y otro fue el del bananero, porque me hace reír mucho.
2104841	2108123	Y son... te diría que el de Mariano Enriquez fue una de las primeras veces que yo dije
2108904	2114348	ah, esto está bueno en serio, ¿viste? Como que un día lo pude ver medio de afuera y dije
2114428	2116310	esto va a estar bueno en diez años.
2117192	2120234	Y yo siento que fue un montón. Por ejemplo, yo veo División Palermo
2120554	2122735	y yo digo, esto está bueno en serio, ¿viste?
2123496	2126017	Esto está empezado, concluido,
2126358	2128579	cierra, principio, fin, ya está.
2129019	2130680	Eso es un montón.
2130700	2133642	Para mí, muchas de las grandes expectativas que uno tiene, si quiere crear,
2133762	2136424	es hacer algo que esté bueno. Es muy difícil.
2136844	2138305	Una cosa que esté buena.
2138505	2139806	Y no sentís que bueno.
2139826	2141787	Ya te puede pegar un tío por la calle y dejaste algo…
2141807	2142688	Hiciste algo bueno.
2144390	2149733	cosa que vos sabés que está buena y es muy difícil. Y al mismo tiempo uno dice
2150113	2156057	che, si haces eso, ¿viste? Esto. ¿Por qué no estás disfrutando? Claro, es como una
2156077	2160379	picardía. Yo me imagino haber hecho eso y yo no sé si en el rodaje vos estabas
2160419	2165542	como, mirá como estoy haciendo legado, ¿viste? Cero, cero. Estaba todo el
2165562	2166402	tiempo sufriendo.
2169475	2174576	mal y era mi sueño hecho realidad y yo estaba totalmente consternado y por
2174816	2178037	tanto le decía bueno que estás haciendo no bueno estoy dirigiendo
2178737	2187699	una serie para netflix y estoy y la escribí con la protagonista y la gente
2187939	2192980	miraba y decía como boludo es espectacular suena bastante bien lo que estás haciendo
2193260	2196581	a nadie es increíble así tenés razón
2197102	2200424	Como a veces me daba cuenta ahí, cuando lo contaba y alguien me decía,
2200464	2204026	che, es increíble. Y decía, ah, es verdad, es raro.
2204426	2208568	Pero después, es, es, es, viste eso de ten, ten cuidado con lo que deseas, ¿no?
2208608	2214592	Como eso de, eh, de afuera parece muy disfrutable y de adentro, bueno, tiene sus complejidades.
2214632	2217873	Es que ojalá hubiera una forma de darle vuelta. No sé si se puede, viste. Capaz.
2218314	2220935	¿Por ahí las empezás a disfrutar después o no? ¿Nunca?
2221135	2221355	No sé.
2222017	2223458	Cuando hagas la segunda temporada, avísame.
2223478	2224238	Eso te pregunto.
2224638	2225839	Pero a vos no te pasa?
2225919	2226279	Eh...
2226719	2228560	Yo estoy...
2228600	2229821	¿No hay esperanza?
2229921	2230541	No sé, yo...
2230762	2230882	Mirá.
2230902	2232923	Yo me considero una persona que disfruta bastante.
2233063	2233163	Ah.
2233263	2236805	O sea, yo vivo bastante feliz en general.
2236825	2239126	O sea, no tengo como un problema con la felicidad.
2239146	2242328	No soy alguien que transita como, en general, a pesadumbrado, ¿viste?
2243088	2247931	E igualmente, yo pensando que cuando escuchaba esta cosa, viste, ten cuidado con lo que deseas, yo decía...
2248712	2254036	Este juego, si sos medio boludo, que se vaya a entender internamente.
2255217	2259460	Yo esto lo aclaro siempre, yo volvería a elegir hacer lo que hago una y un millón de veces.
2259660	2261922	Yo también, eso es lo loco.
2262102	2266605	Pero lo que no ves venir es que quizás vos le pones una expectativa de si hago esto,
2267246	2270268	el nivel de felicidad que me va a proveer va a ser tremendo.
2271970	2275471	Y yo tiendo a creer que aprendí que la felicidad es más un accidente.
2275851	2278972	O sea, que cuando vos la buscas de manera lineal, cuando vos decís,
2279072	2283332	ajá, mi serie igual, mi punto más alto de felicidad hasta el momento,
2283692	2286053	ahí te pones una trampa, me parece. Claro.
2286473	2288713	Porque te estás cagando a vos mismo también, o sea, me parece que
2288733	2291994	yo siento que la felicidad es un accidente en la búsqueda del propósito.
2292014	2296055	O sea, si vos estás buscando tu propósito y agarras ese sitio que quiero trascender en obra,
2296395	2296855	voy a hacer...
2297555	2301277	No sé. No sé qué querés hacer. ¿Voy a hacer las mejores series de comedia de la Argentina?
2301318	2302498	Te puedo preguntar también qué querés hacer.
2302778	2306060	No sé. Pero es cierto que el fin es raro que sea la felicidad.
2306200	2312724	Es una trampa. O sea, si el fin es la felicidad en sí misma, terminás cocaínómano.
2312744	2314145	Muy confundido. Muy confundido.
2314765	2317187	Drogado, dopado. Es como una búsqueda...
2317207	2318047	Y no encontrándola.
2318347	2320829	Exacto. Siento que es como una perspectiva medio...
2322010	2327753	hedonista lineal, ¿viste? Como yo lo que quiero es disfrute, para mí es una trampa.
2328473	2331095	Como también otra trampa, como que el artista es libre, ¿viste?
2331355	2331595	Sí.
2332535	2336297	Tarkovsky dice, no es libre, está preso de sus obsesiones.
2336897	2338598	Es linda, es un hedonismo.
2339138	2342780	Y también es eso, uno está, es como más como una necesidad a veces, ¿no?
2342820	2346442	Que un deseo de felicidad sea lo que hacemos, supongo.
2346883	2348883	Como la necesidad de contar algo, como…
2349564	2351024	Yo, mientras hacía la serie, decía,
2351084	2352945	«Uy, solo necesito descansar mucho tiempo».
2353165	2355125	Y cuando me dijeron «¿Querés hacer la dos?», dije «Sí».
2355626	2358186	Me sorprendió el entusiasmo que me agarró.
2358206	2359487	Claro que quiero hacer dos.
2359587	2363348	Pero no sabía que tenía ese entusiasmo para hacerlo ya.
2363388	2366789	Pero me pareció, porque es como… Bueno, nuevo.
2367129	2368309	Claro. Una más.
2369911	2372493	Es una montaña rusa. Te subiste una montaña rusa.
2372633	2374915	Eso fue mi imagen. Tensión, ansiedad, malestar…
2374996	2376897	¡Ay, no! ¿Qué? ¿Cómo me subí acá?
2378260	2380642	Ah, ¿nuevo? Claro. Otra. Otra vez.
2380942	2383583	Como un bebé, ¿no? Sí, es una cosa infantil.
2383623	2385624	De vuelta, quiero tensión, quiero sentir algo.
2385644	2387826	Como uno se vuelve medio adicto, es un peligro.
2387846	2390587	Porque después no te pega la segunda temporada.
2390607	2393689	Si no escalas y si no, capaz no la sentís.
2394790	2397611	Ah, y hay un poco de eso. Hay un poquito.
2397772	2400913	Dijiste algo muy interesante al respecto del arte.
2400973	2402554	El artista preso sus obsesiones, ¿no?
2404597	2407338	Bueno, vos venís de una familia, si no me equivoco,
2407779	2410560	con mucho arte circundando, ¿no?
2410721	2416344	O sea, hay guionistas, hay actores, vos actuaste desde muy chico también.
2416464	2420227	O sea, ¿cuál es tu relación en esos términos con crear, con arte,
2420247	2422608	con lo que sea? ¿Vos sos ahora...?
2422668	2424810	¿Estás haciendo lo que querías hacer de chico, por ejemplo?
2425650	2428832	No. Yo me iba a dormir y pensaba...
2429853	2431094	Bueno, voy a jugar en San Lorenzo.
2432054	2433415	Mirá. Deporte.
2433435	2434336	Después voy a ir al Inter.
2437331	2438892	¿Sabías tus mercados de pases?
2438972	2440413	Ahí llegó la selección.
2440934	2442735	Obviamente tenés una temporada de la selección.
2442795	2444716	¿De éxito o más o menos tú?
2444736	2446898	Sí, así me lo programaba en la cabeza.
2448419	2450940	¿Te iba bien en la selección? Sí, sí.
2450980	2452782	No me acuerdo, no llegaba tanto.
2453342	2454163	Pero...
2454783	2456504	Yo, mi papá es profesor de educación física.
2457105	2459486	Mirá. Entonces...
2460887	2462188	Mi mamá es psicopegadoga.
2462568	2464890	Mi hermana era actriz desde chiquita y yo no.
2464910	2466011	Yo jugaba al básquet.
2467472	2471954	O sea, ni siquiera jugaba al fútbol. Imagináte lo confundido que estaba.
2472634	2477715	Y mi tío es guionista muy reconocido, una tía segunda,
2477755	2481136	mi abuela que escribe, mi bisabuelo era dramaturgo,
2481316	2485277	pero yo no iba por esa rama de chico.
2485377	2487017	Mi tío me llevó a actuar en Juanes y sus hermanas,
2487057	2488258	jugó, tenía cinco años, un día.
2488998	2491979	Y no hice nada hasta los 27 años. Fue una vez.
2492019	2493399	Entonces, como que estaba ahí, pero yo...
2494180	2495561	Pensaba que iba por otro lado.
2496802	2498544	¿Y qué querías hacer?
2499025	2499385	No sé.
2502348	2506632	Desde sociología y profesor de vocación física,
2506872	2508154	no sé, estaba medio perdido.
2509415	2512238	Me gustaba el cine, me gustaba el teatro,
2512278	2513799	pero no sentía que yo...
2513819	2515741	A mí iba muy bien en la escuela.
2516444	2522570	era banderado. Tenía todas buenas notas, era como lo académico. Pensé que era
2522590	2526415	más por ese lado también. Estaba muy confundido.
2528797	2531700	¿Muy confundido? O sea, ¿muy confundido significa que estaba presente en vos el
2531720	2533442	qué hacer y dudas o lo que sea?
2534045	2539710	mucho todo, la historia, no era que no me gustaba nada, me gustaban muchas cosas, me apasionaban
2539790	2547257	muchas cosas, ah, el psicoanálisis, tal cosa, me apasionaba, ah, el arte, el cine, el teatro, blá.
2548758	2554444	Entonces empezaba cómo unirlo a todo, porque me costaba definir, precisar.
2555186	2558687	Como que viste que a los 18 años te exigen, elegí una cosa...
2559007	2561267	Creo que ahí afuera es un poco más laxo, ¿no?
2561287	2564868	Como que tenés como una primera etapa más general
2564908	2566228	y después te especificás.
2566368	2568408	Acá es como que tenés que tomar un camino muy rápido,
2568428	2571009	salvo el CBC, digamos, muy rápido.
2571369	2572089	Y yo fui al Borda,
2572129	2574290	había un curso de orientación vocacional en el Borda,
2574730	2577850	y era como, bueno, diseño, imagen y sonido, ¿viste?
2577870	2580171	Salió en las charlas en lo que decía, que cine.
2582451	2583151	Y elegí otra cosa.
2584793	2586195	O sea, el curso en realidad fue eficaz.
2586335	2588157	Te dijo, ché, ¿sabes que estás muy bien para...?
2588177	2588378	Sí.
2588578	2588978	Para...
2589038	2589599	Réficas.
2589779	2590100	Claro.
2590160	2592763	Me parece que estás diciendo todo el tiempo que te gusta el audiovisual.
2594206	2596507	No, no la estás viendo. Me parece que no.
2596787	2599629	Querés limitarme. Había un juego que llamabas Misterio, ¿te acordás?
2599949	2602530	Sí, me acuerdo, claro. Con las piecitas.
2602550	2606252	Te tocaba La Bruja de Salem y vos podías ver una de las cartas que estaba en el sobre
2606292	2608153	que significaba quién había sido el asesino. ¿Viste?
2608173	2610674	Sí, sí, sí. Me acuerdo una vez, me tocó La Bruja de Salem, yo saco la carta
2617478	2624200	Y estaba Frankenstein. Yo ya sabía que Frankenstein había asesinado a no sé quién, la doncella, a ponerle.
2624460	2626820	En el vestíbulo, ¿viste? Claro, sí, en varios lugares.
2626840	2632602	Bueno, entonces, cuando llegó mi turno, la primera vez que jugaba eso, digo, no sé, la doncella, el tiro, drácula.
2633582	2636243	Porque para mí era drácula, obvio. Si vos...
2636443	2639224	No cerraba. No cerraba. No mirabas los dibujos.
2639364	2642345	Era obvio que había sido drácula.
2642306	2654636	Y yo creo que hay algo de eso, un mundo, no sé, está ahí, pero no lo ves, cuando te dicen es por acá y no lo ves, ni la bruja, ni el curso de orientación vocacional, pero porque no me sentía muy...
2654776	2660801	¿Qué es eso que el test haya sido recontraficaz? Como que, mira, vimos todo, como la defensa del algoritmo, ¿viste?
2660821	2664484	Vimos todas tus variables y vas por acá, la vas a romper, o sea, está...
2665064	2665845	No, no...
2665865	2668827	Creo que vos no entendés lo que estás hablando, test vocacional.
2669049	2672793	Comunicación Social estudié, muchos años. Le me gradué.
2673554	2678139	Ah, ¿sos recibido? Dicen que es una carrera tremenda. O sea, dicen que es muy...
2679542	2684025	La crítica que yo he escuchado es que es tan abarcativa, que poco aprieta,
2684045	2687266	es como aprendes muchísimo, capaz, más de lo que necesitas,
2687406	2689047	de querer dedicar a la comunicación, pero al mismo tiempo,
2689067	2692529	que en ese sentido es como muy rica también, como que te dan...
2692789	2694430	Exacto. Es eso.
2694450	2699432	Es como un poco un secundario de nuevo en el sentido de la amplitud.
2699452	2701433	Por lo menos, no sé si ahora cambió el plan de estudio.
2701453	2703555	Siempre fue como esa lucha de cambió hace mil años.
2704716	2719532	Pero decían que era de las carreras más largas de la UBA en el sentido que vos, si estudias medicina, terminás y empezás a ejercer la residencia, concurrencia o lo que venga, y ya empezás a entrar.
2719552	2724117	Ahora, si vos salís de comunicación y estuviste metido solo en la carrera, ¿no tenés...?
2725640	2729642	No tenés muchas materias de periodismo, ni de audiovisual, ni de nada.
2729662	2733704	No, te liquidas, no hay nada. O sea, salís y como que sabes un montón de cosas no tan aplicables.
2733724	2736465	No tenés la práctica. Entonces, se estira tanto, la carrera es tan larga
2736505	2738746	porque vos tenés que ir formándote en el medio.
2739466	2742467	Y lo peor es... ¿Vos estudiaste...?
2742788	2744128	Yo derecho, algo así, así.
2744508	2750931	A mí lo que me deprimía mucho, cuando me llegaba el boletín de la bolsa de empleo de la facultad,
2751872	2757353	Tipo quinto año decía, bueno, para una empresa, comunicación interna
2757553	2762374	o buscamos para boletín de tal cosa, ¿viste? Como que...
2762394	2766935	Y dice, uy, estas son las ofertas de empleo de la facultad.
2766995	2769675	Estudié acá hace mucho tiempo y estos son los trabajos que me esperan.
2769695	2775377	Me acuerdo de una fiesta en agronomía, estaba hablando con una chica estudiada veterinaria
2775637	2778837	y le digo, no, a mí me gusta lo que estudio. ¿A vos no?
2779737	2779917	No, yo...
2781598	2783099	¿Para qué no estudiás? Me decías.
2783119	2783399	¿Qué? ¿Qué?
2783620	2788362	Esa es una pregunta que la gente dice.
2788382	2790223	¿Quién no estudia porque tiene que estudiar?
2790263	2792785	Me estoy formando.
2793325	2796026	¿Vos acaso elegiste lo que estudiás? ¿Fuiste un test vocacional?
2796046	2797507	Esto te tiene que gustar.
2798648	2799008	Eh...
2799028	2801569	Claro, ¿fuiste y elegiste lo que te dijeron?
2801589	2802410	Claro, estás loca.
2802530	2804551	¿Elegiste lo que naciste para ser?
2805071	2808353	Claro. No, y aparte, como cierto miedo a...
2809455	2814797	¿Qué soy? ¿Actor? ¿Me gusta el guión? ¿Me gusta dirigir?
2814817	2819459	Y bueno, digo, bueno, mientras elijo, mientras busco qué hacer de mi vida,
2820139	2822320	me formo en todo lo otro.
2823240	2825881	Y en un momento, ah, empecé a hacer talleres y cursos y todo,
2825921	2827642	porque no lo iba a decir en mi cabeza, ¿viste?
2827682	2830303	Uno se da cuenta ahí, en el momento.
2830823	2831943	¿Qué te pasó con la bogacía?
2832163	2834784	A mí me pasó, bueno, empatizo mucho con lo que está diciendo,
2834804	2835344	porque de hecho...
2836706	2842953	Yo creo que existe una carga familiar, yo soy, o sea, no hay ningún título universitario
2842973	2847517	en mi familia para atrás en ninguna dirección, o sea, soy el primer universitario de todas
2847537	2850620	mis familias, básicamente, y entonces...
2851323	2855725	No, para nada. Existía una carga aspiracional muy grande en términos de mi hijo el doctor,
2855765	2862367	¿viste? O sea, mi vieja, mi viejo, que la pelearon, la hicieron, o sea, es una cosa
2862388	2867470	con una historia que tiene orígenes mucho más humildes. Siempre estuvieron sobre mí
2867490	2868070	una cosa de...
2869271	2876739	vos vas a estudiar, ¿viste? Nosotros vamos a garantizar que vos puedas estudiar. Esa es mi carga, como movilidad social ascendente clásica, ¿viste?
2877019	2881603	Bueno, y clase media también, digamos. Si tenés padres que estudiaban en la universidad, van a querer que...
2881984	2890212	Clase media también. Acá yo creo que estaba, en mi historia, cimentado con una expectativa sobre el título.
2891134	2894837	que para mí en el mundo de hoy corre diferente, ¿viste?
2895257	2896578	Bueno, hoy ya es otra cosa.
2896718	2900280	Y en la lectura de mi viejo, de mi vieja,
2900700	2902361	tener un título es, ¿viste?
2902401	2905343	O sea, ah, qué sé yo. Hablar con ellos...
2905383	2906164	Trabajo asegurado.
2906324	2907765	Sí, sí, vos tenés un título.
2907945	2909386	Y aparte existe...
2909766	2912948	Existe vedada la posibilidad de tipo...
2913028	2914509	Mirá que lo que uno hace...
2914949	2917731	Es como si yo la rompí con mis condiciones, mi punto de partida,
2917771	2920673	vos tenés que ser emperador latinoamericano, ¿entendés?
2921354	2925460	porque si yo hubiera no sé qué entonces si había algo de bueno yo voy a estudiar
2925500	2929205	definitivamente voy a estudiar quiero estudiar y la decisión fue bastante
2929305	2933550	aritmética de hecho no tampoco tuvo que ver con una carga apasionada vocacional
2933570	2936814	fue como a ver a mí definitivamente me interesa la política me interesa
2938058	2943122	Me acuerdo que como me interesa la política, recuerdo haberle dicho a mi viejo, vi en la
2943162	2946405	oferta planes de estudios que existía algo que se llamaba ciencia política y dije bueno
2946465	2950368	esto debe ser estudiar política. Y le dije a mi viejo, che, y si hago ciencia política
2950388	2953611	y me dijo, bueno listo, anda buscándote un laburo que te mantenga. Y yo dije, ah,
2953711	2959195	zappent. Y entonces agarré y dije, abogacía suena mejor y es tipo bueno, la lógica era
2959235	2961277	con abogado esto, salís y ejercéis.
2962039	2965025	Ejercí, o sea, hubo un tiempo ahí sobre el final de la carrera, armamos un estudio
2965045	2969734	con unos colegas, hacíamos amparo de salud, pero es muy gracioso cómo, yo siento que
2969754	2971017	también siempre estudié.
2971922	2978467	encontré cosas que me gustaban y no adentro de la carrera pero siempre estudié por una cosa muy utilitaria instrumental yo no estaba haciendo lo
2978487	2984052	que amaba cuando estudiaba yo estaba estudiando porque había que estudiar y me tenía que recibir y de hecho es gracioso como creo que
2984252	2991858	instantáneamente me recibí y empecé a hacer desesperadamente lo que yo quería hacer que tiene que ver con estas cosas
2992038	2997962	Yo no o sea no no no está seguro que te formó la borgasía para un montón un montón
2998965	3004526	Y yo no pensé que iba a ejercer, o sea, si algo no es utilitario es la carrera de comunicación.
3005106	3012048	Pero sí que me, también lo digo, me formó y me dejó a las puertas de, porque mi tesis fue un documental
3012548	3016009	y porque te deja como una formación de hielero, investigar.
